id,source,destination,commit_date,total_value,paid_to_date,pc10,pc20,pc30,pc40,pc50,pc60,pc70,pc80,pc90,pc100,commit_updates,receiver_type
US-GOV-1-<Element 'iati-identifier' at 0x0000019D2E8975E8>,U.S. Agency for International Development,USAID redacted this field in accordance with the exceptions outlined in the Foreign Aid Transparency and Accountability Act of 2016.,2020-07-31,4341538.0,4341538.0,2020-12-31,2020-12-31,2020-12-31,2020-12-31,2020-12-31,2020-12-31,2020-12-31,2020-12-31,2020-12-31,2020-12-31,3,
US-GOV-1-<Element 'iati-identifier' at 0x0000019D2E8ADB38>,U.S. Agency for International Development,USAID redacted this field in accordance with the exceptions outlined in the Foreign Aid Transparency and Accountability Act of 2016.,2020-07-31,4500000.0,1788436.0,2020-10-31,2020-10-31,2020-10-31,,,,,,,,4,
US-GOV-1-<Element 'iati-identifier' at 0x0000019D2E8BEAE8>,U.S. Agency for International Development,Catholic Relief Services,2020-07-31,2000000.0,433700.0,2020-10-31,2020-10-31,,,,,,,,,1,
US-GOV-1-<Element 'iati-identifier' at 0x0000019D2E9AD318>,U.S. Agency for International Development,United Nations Office of Co-ordination of Humanitarian Affairs,2020-05-31,1902651.0,1902651.0,2020-07-31,2020-07-31,2020-07-31,2020-07-31,2020-07-31,2020-07-31,2020-07-31,2020-07-31,2020-07-31,2020-07-31,3,
US-GOV-1-<Element 'iati-identifier' at 0x0000019D2E9BCEA8>,U.S. Agency for International Development,USAID redacted this field in accordance with the exceptions outlined in the Foreign Aid Transparency and Accountability Act of 2016.,2020-07-31,53705903.879999995,14948998.65,2020-11-30,2020-11-30,,,,,,,,,7,
US-GOV-1-<Element 'iati-identifier' at 0x0000019D2E9CF9F8>,U.S. Agency for International Development,USAID redacted this field in accordance with the exceptions outlined in the Foreign Aid Transparency and Accountability Act of 2016.,2020-06-30,43793190.0,9402581.39,2020-11-30,2020-11-30,,,,,,,,,15,
US-GOV-1-<Element 'iati-identifier' at 0x0000019D2E9EEDB8>,U.S. Agency for International Development,United Nations Children's Fund,2020-06-30,2998082.0,67348.05,,,,,,,,,,,3,
US-GOV-1-<Element 'iati-identifier' at 0x0000019D31E782C8>,U.S. Agency for International Development,Futures Group Global,2020-06-30,1500000.0,0.0,,,,,,,,,,,0,
US-GOV-1-<Element 'iati-identifier' at 0x0000019D320EB098>,U.S. Agency for International Development,"University Research Co., LLC",2020-06-30,750000.0,374032.94,2020-12-31,2020-12-31,2020-12-31,2020-12-31,,,,,,,0,
US-GOV-1-<Element 'iati-identifier' at 0x0000019D329A6F98>,U.S. Agency for International Development,Aga Khan Development Network,2020-06-30,1100000.0,502532.04000000004,2020-09-30,2020-09-30,2020-09-30,2020-09-30,2020-06-30,2020-06-30,2020-06-30,2020-06-30,2020-06-30,2020-06-30,1,
US-GOV-1-<Element 'iati-identifier' at 0x0000019D33245EF8>,U.S. Agency for International Development,West African Health Organization,2020-08-31,250000.0,0.0,,,,,,,,,,,0,
US-GOV-1-<Element 'iati-identifier' at 0x0000019D3683BF98>,U.S. Agency for International Development,International Food Policy Research Institute,2020-06-30,1500000.0,0.0,,,,,,,,,,,0,
US-GOV-1-<Element 'iati-identifier' at 0x0000019D3A64E6D8>,U.S. Agency for International Development,International Federation of Red Cross and Red Crescent Societies,2020-06-30,23000000.0,4571082.239999999,2020-09-30,2020-06-30,2020-06-30,2020-05-31,2020-06-30,2020-05-31,2020-09-30,2020-06-30,2020-06-30,2020-06-30,18,
US-GOV-1-<Element 'iati-identifier' at 0x0000019D3B2893B8>,U.S. Agency for International Development,Food and Agriculture Organisation,2020-06-30,1100000.0,43768.09,,,,,,,,,,,2,
US-GOV-1-<Element 'iati-identifier' at 0x0000019D3B502228>,U.S. Agency for International Development,United Nations Children's Fund,2020-04-30,44400000.0,28683086.55,2020-11-30,2020-11-30,2020-11-30,2020-11-30,2020-11-30,2020-11-30,2020-04-30,2020-09-30,2020-09-30,2020-09-30,54,
US-GOV-1-<Element 'iati-identifier' at 0x0000019D3BF07098>,U.S. Agency for International Development,World Health Organisation,2020-04-30,10000000.0,14326488.78,2020-11-30,2020-11-30,2020-11-30,2020-11-30,2020-11-30,2020-11-30,2020-11-30,2020-11-30,2020-11-30,2020-11-30,11,
US-GOV-1-<Element 'iati-identifier' at 0x0000019D40C3D9A8>,U.S. Agency for International Development,Pathfinder International,2020-05-31,250000.0,0.0,,,,,,,,,,,0,
US-GOV-1-<Element 'iati-identifier' at 0x0000019D423E5F48>,U.S. Agency for International Development,"Fintrac, Inc.",2020-06-30,800000.0,20400.0,,,,,,,,,,,0,
US-GOV-1-<Element 'iati-identifier' at 0x0000019D45F00138>,U.S. Agency for International Development,Brigham and Women's Hospital,2020-04-30,250000.0,416067.4,2020-11-30,2020-11-30,2020-11-30,2020-11-30,2020-11-30,2020-11-30,2020-11-30,2020-11-30,2020-11-30,2020-11-30,0,
US-GOV-1-<Element 'iati-identifier' at 0x0000019D468049A8>,U.S. Agency for International Development,Population Services International,2020-05-31,1000000.0,1000000.0000000001,2020-12-31,2020-12-31,2020-12-31,2020-12-31,2020-12-31,2020-12-31,2020-12-31,2020-12-31,2020-12-31,2020-12-31,0,
US-GOV-1-<Element 'iati-identifier' at 0x0000019D46B50A98>,U.S. Agency for International Development,FHI 360,2020-08-31,925000.0,785415.3500000001,2020-12-31,2020-12-31,2020-12-31,2020-12-31,2020-12-31,2020-12-31,2020-12-31,2020-12-31,,,1,
US-GOV-1-<Element 'iati-identifier' at 0x0000019D47361A98>,U.S. Agency for International Development,Global Environment & Technology Foundation,2020-06-30,607950.0,94805.87,2020-09-30,,,,,,,,,,0,
US-GOV-1-<Element 'iati-identifier' at 0x0000019D483AB278>,U.S. Agency for International Development,"Chemonics International, Inc.",2020-05-31,1000000.0,644070.0,2020-11-30,2020-11-30,2020-11-30,2020-11-30,2020-11-30,2020-11-30,,,,,1,
US-GOV-1-<Element 'iati-identifier' at 0x0000019D48694958>,U.S. Agency for International Development,Futures Group Global,2020-09-30,4950666.0,3350528.99,2020-11-30,2020-11-30,2020-11-30,2020-11-30,2020-11-30,2020-11-30,2020-09-30,,,,4,
US-GOV-1-<Element 'iati-identifier' at 0x0000019D48CA7B88>,U.S. Agency for International Development,"Save the Children Federation, Inc.",2020-05-31,2500000.0,716284.2,2020-12-31,2020-12-31,,,,,,,,,4,
US-GOV-1-<Element 'iati-identifier' at 0x0000019D48E7B6D8>,U.S. Agency for International Development,"Abt Associates, Inc.",2020-04-30,400000.0,399999.81,2020-08-31,2020-08-31,2020-08-31,2020-08-31,2020-08-31,2020-08-31,2020-08-31,2020-08-31,2020-08-31,,0,
US-GOV-1-<Element 'iati-identifier' at 0x0000019D4924DF98>,U.S. Agency for International Development,Right to Care (South Africa),2020-06-30,7200000.0,3796662.94,2020-10-31,2020-10-31,2020-10-31,2020-10-31,2020-10-31,,,,,,3,
US-GOV-1-<Element 'iati-identifier' at 0x0000019D49562EF8>,U.S. Agency for International Development,U.S. Agency for International Development,2020-06-30,2000000.0,0.0,,,,,,,,,,,0,
US-GOV-1-<Element 'iati-identifier' at 0x0000019D49804D68>,U.S. Agency for International Development,International AIDS Vaccine Initiative,2020-04-30,350000.0,0.0,,,,,,,,,,,0,
US-GOV-1-<Element 'iati-identifier' at 0x0000019D49961D68>,U.S. Agency for International Development,Freedom House,2020-06-30,1000000.0,0.0,,,,,,,,,,,0,
US-GOV-1-<Element 'iati-identifier' at 0x0000019D49BA4F48>,U.S. Agency for International Development,PATH,2020-07-31,500000.0,56957.75,2020-09-30,,,,,,,,,,0,
US-GOV-1-<Element 'iati-identifier' at 0x0000019D49F72E08>,U.S. Agency for International Development,Johns Hopkins University,2020-04-30,7150000.0,2999999.55,2020-12-31,2020-12-31,2020-12-31,2020-12-31,,,,,,,14,
US-GOV-1-<Element 'iati-identifier' at 0x0000019D4A5CBB88>,U.S. Agency for International Development,Root Capital,2020-09-30,800000.0,0.0,,,,,,,,,,,0,
US-GOV-1-<Element 'iati-identifier' at 0x0000019D4A5E5CC8>,U.S. Agency for International Development,World Vision,2020-04-30,1600000.0,0.0,2020-10-31,2020-10-31,2020-10-31,2020-10-31,2020-10-31,2020-10-31,2020-09-30,2020-09-30,2020-09-30,2020-09-30,1,
US-GOV-1-<Element 'iati-identifier' at 0x0000019D4A6C2458>,U.S. Agency for International Development,Alliance for a Green Revolution in Africa,2020-06-30,2300000.0,0.0,,,,,,,,,,,1,
US-GOV-1-<Element 'iati-identifier' at 0x0000019D4A73EEA8>,U.S. Agency for International Development,USAID redacted this field in accordance with the exceptions outlined in the Foreign Aid Transparency and Accountability Act of 2016.,2020-06-30,5000000.0,0.0,,,,,,,,,,,3,
US-GOV-1-<Element 'iati-identifier' at 0x0000019D4C99DD18>,U.S. Agency for International Development,FHI 360,2020-04-30,195600.0,159845.78999999998,2020-12-31,2020-12-31,2020-12-31,2020-12-31,2020-12-31,2020-12-31,2020-12-31,2020-12-31,,,0,
US-GOV-1-<Element 'iati-identifier' at 0x0000019D4D3DDA98>,U.S. Agency for International Development,"Development Alternatives, Inc.",2020-06-30,10800000.0,115839.47,,,,,,,,,,,1,
US-GOV-1-<Element 'iati-identifier' at 0x0000019D4E29CC78>,U.S. Agency for International Development,Pan-American Health Organisation,2020-04-30,3900000.0,3896370.69,2020-08-31,2020-08-31,2020-08-31,2020-08-31,2020-08-31,2020-08-31,2020-08-31,2020-08-31,2020-08-31,2020-07-31,4,
US-GOV-1-<Element 'iati-identifier' at 0x0000019D54B7D188>,U.S. Agency for International Development,Organisation for Public Health Interventions and Development (Zimbabwe),2020-05-31,640000.0,0.0,,,,,,,,,,,0,
US-GOV-1-<Element 'iati-identifier' at 0x0000019D54B8ADB8>,U.S. Agency for International Development,Fundacion REDDOM,2020-09-30,150000.0,0.0,,,,,,,,,,,0,
US-GOV-1-<Element 'iati-identifier' at 0x0000019D595A7B88>,U.S. Agency for International Development,Counterpart International,2020-09-30,478588.0,1197351.03,2020-09-30,2020-09-30,2020-09-30,2020-09-30,2020-09-30,2020-09-30,2020-09-30,2020-09-30,2020-09-30,2020-09-30,0,
US-GOV-1-<Element 'iati-identifier' at 0x0000019D595ADF48>,U.S. Agency for International Development,U.S. Agency for International Development,2020-07-31,499974.0,107507.09,2020-11-30,2020-11-30,,,,,,,,,0,
US-GOV-1-<Element 'iati-identifier' at 0x0000019D598A9B38>,U.S. Agency for International Development,WorldFish Centre,2020-03-31,2400000.0,3964481.0,2020-09-30,2020-09-30,2020-09-30,2020-09-30,2020-09-30,2020-09-30,2020-09-30,2020-09-30,2020-09-30,2020-09-30,0,
US-GOV-1-<Element 'iati-identifier' at 0x0000019D5A243C28>,U.S. Agency for International Development,Jhpiego Corporation,2020-04-30,500000.0,480054.82,2020-10-31,2020-10-31,2020-10-31,2020-10-31,2020-10-31,2020-10-31,2020-10-31,2020-10-31,2020-10-31,,0,
US-GOV-1-<Element 'iati-identifier' at 0x0000019D5CA466D8>,U.S. Agency for International Development,World Food Program,2020-07-31,4000000.0,833540.38,2020-11-30,2020-11-30,,,,,,,,,0,
US-GOV-1-<Element 'iati-identifier' at 0x0000019D5CBB36D8>,U.S. Agency for International Development,"Checchi and Company Consulting, Inc.",2020-03-31,12000000.0,7962872.38,2020-06-30,2020-06-30,2020-06-30,2020-06-30,2020-06-30,2020-06-30,2020-03-31,2020-03-31,2020-09-30,2020-09-30,4,
US-GOV-1-<Element 'iati-identifier' at 0x0000019D5CBC2C78>,U.S. Agency for International Development,World Food Program,2020-06-30,10000000.0,610328.64,,,,,,,,,,,0,
US-GOV-1-<Element 'iati-identifier' at 0x0000019D5D75FEF8>,U.S. Agency for International Development,Pathfinder International,2020-04-30,200000.0,85100.0,2020-12-31,2020-12-31,2020-12-31,2020-12-31,2020-08-31,2020-08-31,2020-08-31,2020-08-31,2020-08-31,2020-08-31,0,
US-GOV-1-<Element 'iati-identifier' at 0x0000019D5D8C3458>,U.S. Agency for International Development,IPE Global Pvt Ltd,2020-04-30,3000000.0,38724.87,,,,,,,,,,,0,
US-GOV-1-<Element 'iati-identifier' at 0x0000019D5DB09958>,U.S. Agency for International Development,Agency for Technical Cooperation and Development,2020-07-31,2000000.0,1060720.0,2020-12-31,2020-12-31,2020-12-31,2020-12-31,2020-12-31,,,,,,0,
US-GOV-1-<Element 'iati-identifier' at 0x0000019D5DD37B88>,U.S. Agency for International Development,Development Professionals Inc,2020-06-30,1450000.0,867841.54,2020-06-30,2020-06-30,2020-06-30,2020-06-30,2020-06-30,,,,,,0,
US-GOV-1-<Element 'iati-identifier' at 0x0000019D622F7DB8>,U.S. Agency for International Development,Agriculture Cooperative Development International/Volunteers in Overseas Cooperative Assistance,2020-03-31,4800000.0,2835693.0,2020-09-30,2020-09-30,2020-09-30,2020-09-30,2020-09-30,,,,,,1,
US-GOV-1-<Element 'iati-identifier' at 0x0000019D62300778>,U.S. Agency for International Development,Agriculture Cooperative Development International/Volunteers in Overseas Cooperative Assistance,,0.0,1897094.0,,,,,,,,,,,0,
US-GOV-1-<Element 'iati-identifier' at 0x0000019D80EB5EF8>,U.S. Agency for International Development,Doctors of the World,2020-07-31,823100.0,782321.95,2020-10-31,2020-10-31,2020-10-31,2020-10-31,2020-10-31,2020-10-31,2020-10-31,2020-10-31,2020-10-31,,0,
US-GOV-1-<Element 'iati-identifier' at 0x0000019D80EBAE58>,U.S. Agency for International Development,American Red Cross,2020-06-30,1000000.0,13322.19,,,,,,,,,,,0,
US-GOV-1-<Element 'iati-identifier' at 0x0000019D80EC89A8>,U.S. Agency for International Development,Catholic Relief Services,2020-06-30,1000000.0,594700.0,2020-12-31,2020-12-31,2020-12-31,2020-12-31,2020-12-31,,,,,,0,
US-GOV-1-<Element 'iati-identifier' at 0x0000019D80ED7408>,U.S. Agency for International Development,"Save the Children Federation, Inc.",2020-07-31,500000.0,189558.44,2020-12-31,2020-12-31,2020-12-31,,,,,,,,0,
US-GOV-1-<Element 'iati-identifier' at 0x0000019D80EDA138>,U.S. Agency for International Development,Catholic Relief Services,2020-09-30,3351077.0,3304000.0,2020-09-30,2020-09-30,2020-09-30,2020-09-30,2020-09-30,2020-09-30,2020-09-30,2020-09-30,2020-09-30,2020-06-30,3,
US-GOV-1-<Element 'iati-identifier' at 0x0000019D9178FD18>,U.S. Agency for International Development,USAID redacted this field in accordance with the exceptions outlined in the Foreign Aid Transparency and Accountability Act of 2016.,2020-06-30,1600000.0,351297.0,2020-11-30,2020-11-30,,,,,,,,,1,
US-GOV-1-<Element 'iati-identifier' at 0x0000019D91797EF8>,U.S. Agency for International Development,USAID redacted this field in accordance with the exceptions outlined in the Foreign Aid Transparency and Accountability Act of 2016.,2020-07-31,1699864.0,1093323.38,2020-12-31,2020-12-31,2020-12-31,2020-12-31,2020-12-31,2020-12-31,,,,,0,
US-GOV-1-<Element 'iati-identifier' at 0x0000019D917C0EF8>,U.S. Agency for International Development,Jhpiego Corporation,2020-06-30,600000.0,92704.23,2020-12-31,,,,,,,,,,0,
US-GOV-1-<Element 'iati-identifier' at 0x0000019D9191B1D8>,U.S. Agency for International Development,USAID redacted this field in accordance with the exceptions outlined in the Foreign Aid Transparency and Accountability Act of 2016.,2020-07-31,1700000.0,954414.37,2020-12-31,2020-12-31,2020-12-31,2020-12-31,2020-12-31,,,,,,0,
US-GOV-1-<Element 'iati-identifier' at 0x0000019D91A14408>,U.S. Agency for International Development,World Food Program,2020-06-30,2500000.0,1038363.12,2020-11-30,2020-11-30,2020-11-30,2020-11-30,,,,,,,0,
US-GOV-1-<Element 'iati-identifier' at 0x0000019D91A1DE08>,U.S. Agency for International Development,USAID redacted this field in accordance with the exceptions outlined in the Foreign Aid Transparency and Accountability Act of 2016.,2020-07-31,600000.0,118678.3,2020-11-30,,,,,,,,,,0,
US-GOV-1-<Element 'iati-identifier' at 0x0000019D91A1F188>,U.S. Agency for International Development,USAID redacted this field in accordance with the exceptions outlined in the Foreign Aid Transparency and Accountability Act of 2016.,2020-07-31,6800000.0,4140048.46,2020-12-31,2020-12-31,2020-12-31,2020-12-31,2020-12-31,2020-12-31,,,,,0,
US-GOV-1-<Element 'iati-identifier' at 0x0000019D91AAA458>,U.S. Agency for International Development,USAID redacted this field in accordance with the exceptions outlined in the Foreign Aid Transparency and Accountability Act of 2016.,2020-07-31,449997.0,84255.32,2020-12-31,,,,,,,,,,0,
US-GOV-1-<Element 'iati-identifier' at 0x0000019D91ACC1D8>,U.S. Agency for International Development,World Food Program,2020-06-30,7000000.0,1010956.47,2020-11-30,,,,,,,,,,0,
US-GOV-1-<Element 'iati-identifier' at 0x0000019D91C1B638>,U.S. Agency for International Development,USAID redacted this field in accordance with the exceptions outlined in the Foreign Aid Transparency and Accountability Act of 2016.,2020-07-31,600000.0,415094.0,2020-12-31,2020-12-31,2020-12-31,2020-12-31,2020-12-31,2020-12-31,,,,,1,
US-GOV-1-<Element 'iati-identifier' at 0x0000019D91C26F48>,U.S. Agency for International Development,IMA World Health,2020-04-30,450000.0,161603.76,2020-12-31,2020-12-31,2020-12-31,,,,,,,,0,
US-GOV-1-<Element 'iati-identifier' at 0x0000019D91C5FC28>,U.S. Agency for International Development,USAID redacted this field in accordance with the exceptions outlined in the Foreign Aid Transparency and Accountability Act of 2016.,2020-07-31,500000.0,163806.61,2020-12-31,2020-12-31,2020-12-31,,,,,,,,0,
US-GOV-1-<Element 'iati-identifier' at 0x0000019D91C8E638>,U.S. Agency for International Development,USAID redacted this field in accordance with the exceptions outlined in the Foreign Aid Transparency and Accountability Act of 2016.,2020-05-31,5000000.0,2488275.65,2020-12-31,2020-12-31,2020-12-31,2020-12-31,,,,,,,1,
US-GOV-1-<Element 'iati-identifier' at 0x0000019D91C98EA8>,U.S. Agency for International Development,USAID redacted this field in accordance with the exceptions outlined in the Foreign Aid Transparency and Accountability Act of 2016.,2020-07-31,1000000.0,345031.17,2020-11-30,2020-11-30,2020-11-30,,,,,,,,0,
US-GOV-1-<Element 'iati-identifier' at 0x0000019D91CB0E08>,U.S. Agency for International Development,INSTITUT POUR LA SANTE LA POPULATION ET LE DEVELOPPEMENT,2020-04-30,500000.0,424393.53,2020-12-31,2020-12-31,2020-12-31,2020-12-31,2020-12-31,2020-12-31,2020-12-31,2020-12-31,,,0,
US-GOV-1-<Element 'iati-identifier' at 0x0000019D91DC0638>,U.S. Agency for International Development,Cooperative for Assistance and Relief Everywhere,2020-07-31,300000.0,178436.99,2020-12-31,2020-12-31,2020-12-31,2020-12-31,2020-12-31,,,,,,0,
US-GOV-1-<Element 'iati-identifier' at 0x0000019D91DC2138>,U.S. Agency for International Development,Catholic Relief Services,2020-06-30,861000.0,354300.0,2020-10-31,2020-10-31,2020-10-31,2020-10-31,,,,,,,1,
US-GOV-1-<Element 'iati-identifier' at 0x0000019D91DF3908>,U.S. Agency for International Development,All Ukrainian Network of People Living with HIV/AIDS,2020-04-30,1500000.0,815258.17,2020-12-31,2020-12-31,2020-12-31,2020-12-31,2020-12-31,,,,,,1,
US-GOV-1-<Element 'iati-identifier' at 0x0000019D91DFB6D8>,U.S. Agency for International Development,FHI 360,2020-04-30,600000.0,527410.44,2020-12-31,2020-12-31,2020-12-31,2020-12-31,2020-12-31,2020-12-31,2020-12-31,2020-12-31,,,0,
US-GOV-1-<Element 'iati-identifier' at 0x0000019D91DFDF48>,U.S. Agency for International Development,CONNEXUS CORPORATION,2020-03-31,1643926.0,315937.41000000003,2020-09-30,2020-09-30,2020-09-30,2020-09-30,2020-09-30,2020-09-30,,,,,1,
US-GOV-1-<Element 'iati-identifier' at 0x0000019D91E33C78>,U.S. Agency for International Development,Government - Country unknown,2020-04-30,1500000.0,1500000.0,2020-04-30,2020-04-30,2020-04-30,2020-04-30,2020-04-30,2020-04-30,2020-04-30,2020-04-30,2020-04-30,2020-04-30,0,
US-GOV-1-<Element 'iati-identifier' at 0x0000019D91E8D598>,U.S. Agency for International Development,World Food Program,2020-06-30,7000000.0,1712247.7799999998,2020-11-30,2020-11-30,,,,,,,,,0,
US-GOV-1-<Element 'iati-identifier' at 0x0000019D91F72E58>,U.S. Agency for International Development,Johns Hopkins University,2020-07-31,400000.0,25876.97,,,,,,,,,,,0,
US-GOV-1-<Element 'iati-identifier' at 0x0000019D91F77EA8>,U.S. Agency for International Development,International Medical Corps,2020-07-31,1099507.0,799250.1399999999,2020-12-31,2020-12-31,2020-12-31,2020-12-31,2020-12-31,2020-12-31,2020-12-31,,,,0,
US-GOV-1-<Element 'iati-identifier' at 0x0000019D91FA5C78>,U.S. Agency for International Development,Handicap International,2020-07-31,900000.0,111289.58,2020-11-30,,,,,,,,,,0,
US-GOV-1-<Element 'iati-identifier' at 0x0000019D91FACCC8>,U.S. Agency for International Development,Popoyan,,0.0,2952835.5,,,,,,,,,,,0,
US-GOV-1-<Element 'iati-identifier' at 0x0000019D91FBD188>,U.S. Agency for International Development,Plan International,2020-07-31,500000.0,7770.33,,,,,,,,,,,0,
US-GOV-1-<Element 'iati-identifier' at 0x0000019D920832C8>,U.S. Agency for International Development,PATH,2020-04-30,450000.0,224394.49000000002,2020-12-31,2020-12-31,2020-12-31,2020-12-31,,,,,,,0,
US-GOV-1-<Element 'iati-identifier' at 0x0000019D920FA8B8>,U.S. Agency for International Development,International Organisation for Migration,2020-06-30,1750000.0,427128.0,2020-12-31,2020-12-31,,,,,,,,,1,
US-GOV-1-<Element 'iati-identifier' at 0x0000019D92165368>,U.S. Agency for International Development,USAID redacted this field in accordance with the exceptions outlined in the Foreign Aid Transparency and Accountability Act of 2016.,2020-07-31,3500000.0,1364893.0699999998,2020-12-31,2020-12-31,2020-12-31,,,,,,,,0,
US-GOV-1-<Element 'iati-identifier' at 0x0000019D92165AE8>,U.S. Agency for International Development,International Organisation for Migration,2020-07-31,2750000.0,207846.0,,,,,,,,,,,0,
US-GOV-1-<Element 'iati-identifier' at 0x0000019D921BF638>,U.S. Agency for International Development,Sia N'son-ong,2020-06-30,460000.0,131546.03,2020-12-31,2020-12-31,,,,,,,,,1,
US-GOV-1-<Element 'iati-identifier' at 0x0000019D922190E8>,U.S. Agency for International Development,John Snow International,2020-08-31,9270000.0,3476194.8899999997,2020-12-31,2020-12-31,2020-12-31,,,,,,,,3,
US-GOV-1-<Element 'iati-identifier' at 0x0000019D92293C28>,U.S. Agency for International Development,"Save the Children Federation, Inc.",2020-07-31,500000.0,398184.88,2020-12-31,2020-12-31,2020-12-31,2020-12-31,2020-12-31,2020-12-31,2020-12-31,,,,0,
US-GOV-1-<Element 'iati-identifier' at 0x0000019D922DC958>,U.S. Agency for International Development,FHI 360,2020-04-30,785000.0,164300.22,2020-12-31,2020-12-31,,,,,,,,,1,
US-GOV-1-<Element 'iati-identifier' at 0x0000019D922F8098>,U.S. Agency for International Development,Commonwealth of municipalities of the Naranjo River Basin,,0.0,236238.97,,,,,,,,,,,0,
US-GOV-1-<Element 'iati-identifier' at 0x0000019D92409098>,U.S. Agency for International Development,World Food Program,2020-07-31,5000000.0,2137129.94,2020-11-30,2020-11-30,2020-11-30,2020-11-30,,,,,,,0,
US-GOV-1-<Element 'iati-identifier' at 0x0000019D92451CC8>,U.S. Agency for International Development,FHI 360,2020-04-30,1000000.0,734654.19,2020-12-31,2020-12-31,2020-12-31,2020-12-31,2020-12-31,2020-12-31,2020-12-31,,,,0,
US-GOV-1-<Element 'iati-identifier' at 0x0000019D9246DD18>,U.S. Agency for International Development,International Medical Corps,2020-05-31,6228300.0,3156553.4200000004,2020-12-31,2020-12-31,2020-12-31,2020-12-31,2020-12-31,,,,,,1,
US-GOV-1-<Element 'iati-identifier' at 0x0000019D924A0EA8>,U.S. Agency for International Development,Elizabeth Glaser Pediatric AIDS Foundation,2020-04-30,300000.0,300000.0,2020-12-31,2020-12-31,2020-12-31,2020-12-31,2020-12-31,2020-12-31,2020-12-31,2020-12-31,2020-12-31,2020-12-31,0,
US-GOV-1-<Element 'iati-identifier' at 0x0000019D924BE0E8>,U.S. Agency for International Development,"Save the Children Federation, Inc.",2020-06-30,8246836.0,875714.35,2020-06-30,2020-06-30,,,,,,,,,1,
US-GOV-1-<Element 'iati-identifier' at 0x0000019D924E70E8>,U.S. Agency for International Development,Samaritan's Purse,2020-06-30,1533577.0,1122942.87,2020-12-31,2020-12-31,2020-12-31,2020-12-31,2020-12-31,2020-12-31,2020-12-31,,,,1,
US-GOV-1-<Element 'iati-identifier' at 0x0000019D9251E638>,U.S. Agency for International Development,NONVIOLENT PEACEFORCE AISBL,2020-06-30,450000.0,99341.0,2020-10-31,2020-10-31,,,,,,,,,0,
US-GOV-1-<Element 'iati-identifier' at 0x0000019D92523F98>,U.S. Agency for International Development,PROSALUD,2020-07-31,800000.0,200000.0,2020-10-31,2020-10-31,2020-09-30,2020-09-30,2020-09-30,2020-09-30,,,,,2,
US-GOV-1-<Element 'iati-identifier' at 0x0000019D925A3DB8>,U.S. Agency for International Development,"Save the Children Federation, Inc.",2020-07-31,300000.0,202671.59,2020-11-30,2020-11-30,2020-11-30,2020-11-30,2020-11-30,2020-11-30,,,,,0,
US-GOV-1-<Element 'iati-identifier' at 0x0000019D92603E08>,U.S. Agency for International Development,USAID redacted this field in accordance with the exceptions outlined in the Foreign Aid Transparency and Accountability Act of 2016.,2020-07-31,3600000.0,99800.0,,,,,,,,,,,0,
US-GOV-1-<Element 'iati-identifier' at 0x0000019D926CEAE8>,U.S. Agency for International Development,AFRICAID,2020-05-31,100000.0,100000.0,2020-12-31,2020-12-31,2020-12-31,2020-12-31,2020-12-31,2020-12-31,2020-12-31,2020-12-31,2020-12-31,2020-12-31,0,
US-GOV-1-<Element 'iati-identifier' at 0x0000019D926E54A8>,U.S. Agency for International Development,USAID redacted this field in accordance with the exceptions outlined in the Foreign Aid Transparency and Accountability Act of 2016.,2020-06-30,800000.0,568936.89,2020-12-31,2020-12-31,2020-12-31,2020-12-31,2020-12-31,2020-12-31,2020-12-31,,,,1,
US-GOV-1-<Element 'iati-identifier' at 0x0000019D926F09F8>,U.S. Agency for International Development,World Food Program,2020-04-30,589521.0,589521.0,2020-08-31,2020-08-31,2020-08-31,2020-08-31,2020-08-31,2020-08-31,2020-08-31,2020-08-31,2020-08-31,2020-08-31,0,
US-GOV-1-<Element 'iati-identifier' at 0x0000019D9270D408>,U.S. Agency for International Development,United Nations Children's Fund,2020-05-31,2000000.0,1033300.23,2020-11-30,2020-11-30,2020-11-30,2020-11-30,2020-11-30,,,,,,0,
US-GOV-1-<Element 'iati-identifier' at 0x0000019D9271C0E8>,U.S. Agency for International Development,World Food Program,2020-07-31,3500000.0,840138.11,2020-11-30,2020-11-30,,,,,,,,,0,
US-GOV-1-<Element 'iati-identifier' at 0x0000019D9274FB88>,U.S. Agency for International Development,International Organisation for Migration,2020-05-31,6864000.0,4089848.0,2020-12-31,2020-12-31,2020-12-31,2020-12-31,2020-12-31,,,,,,1,
US-GOV-1-<Element 'iati-identifier' at 0x0000019D92763A48>,U.S. Agency for International Development,USAID redacted this field in accordance with the exceptions outlined in the Foreign Aid Transparency and Accountability Act of 2016.,2020-09-30,300000.0,0.0,,,,,,,,,,,1,
US-GOV-1-<Element 'iati-identifier' at 0x0000019D92780728>,U.S. Agency for International Development,International Federation of Red Cross and Red Crescent Societies,2020-07-31,500000.0,0.0,,,,,,,,,,,0,
US-GOV-1-<Element 'iati-identifier' at 0x0000019D927BEDB8>,U.S. Agency for International Development,Agriculture Cooperative Development International/Volunteers in Overseas Cooperative Assistance,2020-09-30,1000000.0,0.0,,,,,,,,,,,0,
US-GOV-1-<Element 'iati-identifier' at 0x0000019D927E53B8>,U.S. Agency for International Development,RTI International,2020-06-30,880732.0,568497.75,2020-09-30,2020-09-30,2020-09-30,2020-09-30,2020-09-30,2020-09-30,2020-06-30,,,,1,
